conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
11342,India,Government of India,141,Unknown,GNLA,1163,Unknown,1,Garoland,2012,1,0,3,1997-05-29,1,2012-11-15,1,1,2012-12-21,,750,Unknown,Unknown,Unknown,750,3,25.1
11342,India,Government of India,141,Unknown,GNLA,1163,Unknown,1,Garoland,2014,1,0,3,1997-05-29,1,2014-07-01,1,1,2014-11-27,,750,Unknown,Unknown,Unknown,750,3,25.1
11343,"Egypt, Israel",Government of Egypt,117,Unknown,Government of Israel,121,Unknown,1,Suez/Sinai,1967,2,1,2,1967-06-05,1,1967-06-05,1,1,1967-06-10,,651,Unknown,666,Unknown,"651, 666",2,25.1
11343,"Egypt, Israel",Government of Egypt,117,Unknown,Government of Israel,121,Unknown,1,Suez/Sinai,1969,1,1,2,1967-06-05,1,1969-03-06,1,0,Unknown,,651,Unknown,666,Unknown,"651, 666",2,25.1
11343,"Egypt, Israel",Government of Egypt,117,Unknown,Government of Israel,121,Unknown,1,Suez/Sinai,1970,1,1,2,1967-06-05,1,1969-03-06,1,1,1970-08-07,,651,Unknown,666,Unknown,"651, 666",2,25.1
11343,"Egypt, Israel",Government of Egypt,117,Unknown,Government of Israel,121,Unknown,1,Suez/Sinai,1973,2,1,2,1967-06-05,1,1973-10-06,1,1,1973-10-24,,651,Unknown,666,Unknown,"651, 666",2,25.1
11344,Sudan,Government of Sudan,112,Unknown,Republic of South Sudan,1129,Unknown,1,Abyei,2011,1,0,3,2011-05-01,1,2011-05-19,1,1,2011-06-15,,625,Unknown,Unknown,Unknown,625,4,25.1
11345,South Sudan,Government of South Sudan,113,Unknown,"SSDM/A, SSLM/A","1108, 1124",Unknown,2,Unknown,2011,1,0,3,2011-08-20,2,2011-08-20,2,0,Unknown,,626,Unknown,Unknown,Unknown,626,4,25.1
11345,South Sudan,Government of South Sudan,113,Unknown,SSLM/A,1124,Unknown,2,Unknown,2012,1,0,3,2011-08-20,2,2011-08-20,2,0,Unknown,,626,Unknown,Unknown,Unknown,626,4,25.1
11345,South Sudan,Government of South Sudan,113,Unknown,"SPLM/A - IO, SSDM/A - Cobra Faction","3563, 4226",Unknown,2,Unknown,2013,1,1,3,2011-08-20,2,2011-08-20,2,0,Unknown,,626,Unknown,Unknown,Unknown,626,4,25.1
11345,South Sudan,Government of South Sudan,113,Government of Uganda,SPLM/A - IO,4226,Unknown,2,Unknown,2014,2,1,4,2011-08-20,2,2011-08-20,2,0,Unknown,,626,500,Unknown,Unknown,626,4,25.1
11345,South Sudan,Government of South Sudan,113,Government of Uganda,SPLM/A - IO,4226,Unknown,2,Unknown,2015,1,1,4,2011-08-20,2,2011-08-20,2,0,Unknown,,626,500,Unknown,Unknown,626,4,25.1
11345,South Sudan,Government of South Sudan,113,Unknown,SPLM/A - IO,4226,Unknown,2,Unknown,2016,1,1,3,2011-08-20,2,2011-08-20,2,0,Unknown,,626,Unknown,Unknown,Unknown,626,4,25.1
11345,South Sudan,Government of South Sudan,113,Unknown,SPLM/A - IO,4226,Unknown,2,Unknown,2017,1,1,3,2011-08-20,2,2011-08-20,2,0,Unknown,,626,Unknown,Unknown,Unknown,626,4,25.1
11345,South Sudan,Government of South Sudan,113,Unknown,SPLM/A - IO,4226,Unknown,2,Unknown,2018,1,1,3,2011-08-20,2,2011-08-20,2,0,Unknown,,626,Unknown,Unknown,Unknown,626,4,25.1
11345,South Sudan,Government of South Sudan,113,Unknown,NAS,6794,Unknown,2,Unknown,2019,1,1,3,2011-08-20,2,2011-08-20,2,0,Unknown,,626,Unknown,Unknown,Unknown,626,4,25.1
11345,South Sudan,Government of South Sudan,113,Unknown,NAS,6794,Unknown,2,Unknown,2020,1,1,3,2011-08-20,2,2011-08-20,2,0,Unknown,,626,Unknown,Unknown,Unknown,626,4,25.1
11345,South Sudan,Government of South Sudan,113,Unknown,"NAS, SPLM/A - IO - Kitgwang","6794, 8201",Unknown,2,Unknown,2021,1,1,3,2011-08-20,2,2011-08-20,2,1,2021-12-27,,626,Unknown,Unknown,Unknown,626,4,25.1
11346,Libya,Government of Libya,111, Government of Zimbabwe (Rhodesia),"Forces of Muammar Gaddafi, NTC","1126, 1127",Unknown,2,Unknown,2011,2,1,4,2011-02-28,1,2011-03-04,1,1,2011-11-23,,620,552,Unknown,Unknown,620,4,25.1
11346,Libya,Government of Libya,111,Unknown,ASL,7046,Unknown,2,Unknown,2013,1,1,3,2011-02-28,1,2013-11-29,1,0,Unknown,,620,Unknown,Unknown,Unknown,620,4,25.1
11346,Libya,Government of Libya,111,Unknown,"Forces of the House of Representatives, Zintan Military Council","5802, 5940",Unknown,2,Unknown,2014,1,1,3,2011-02-28,1,2013-11-29,1,0,Unknown,,620,Unknown,Unknown,Unknown,620,4,25.1
11346,Libya,Government of Libya,111,Unknown,Forces of the House of Representatives,5802,Unknown,2,Unknown,2015,1,1,3,2011-02-28,1,2013-11-29,1,1,2015-04-19,,620,Unknown,Unknown,Unknown,620,4,25.1
11346,Libya,Government of Libya,111,Unknown,"Forces of Khalifa al-Ghawil, Forces of the House of Representatives, PFLL","5802, 6814, 6893",Unknown,2,Unknown,2017,1,1,3,2011-02-28,1,2017-05-18,1,1,2017-11-12,,620,Unknown,Unknown,Unknown,620,4,25.1
11346,Libya,Government of Libya,111,Unknown,Forces of the House of Representatives,5802,"Government of Sudan, Government of United Arab Emirates",2,Unknown,2019,2,1,4,2011-02-28,1,2019-02-21,2,0,Unknown,,620,Unknown,Unknown,"625, 696",620,4,25.1
11346,Libya,Government of Libya,111,Government of Turkey,Forces of the House of Representatives,5802,Unknown,2,Unknown,2020,1,1,4,2011-02-28,1,2019-02-21,2,1,2020-10-31,,620,640,Unknown,Unknown,620,4,25.1
11347,Mali,Government of Mali,72,Unknown,AQIM,539,Unknown,2,Unknown,2009,1,0,3,2009-06-10,1,2009-06-16,1,1,2009-07-16,,432,Unknown,Unknown,Unknown,432,4,25.1
11347,Mali,Government of Mali,72,Unknown,"Ansar Dine, Military faction (Red Berets)","1157, 1164",Unknown,2,Unknown,2012,1,0,3,2009-06-10,1,2012-01-24,1,0,Unknown,,432,Unknown,Unknown,Unknown,432,4,25.1
11347,Mali,Government of Mali,72,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","Ansar Dine, AQIM, MUJAO, Signed-in-Blood Battalion","1157, 1161, 3481, 539",Unknown,2,Unknown,2013,1,1,4,2009-06-10,1,2012-01-24,1,0,Unknown,,432,"2, 200, 211, 220, 260, 325, 366, 375, 380, 385, 404, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 475, 483, 516, 517, 651, 663, 678, 702, 710, 771, 790, 811",Unknown,Unknown,432,4,25.1
11347,Mali,Government of Mali,72,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America","al-Murabitun, AQIM","4376, 539",Unknown,2,Unknown,2014,1,1,4,2009-06-10,1,2012-01-24,1,0,Unknown,,432,"2, 200, 211, 220, 260, 325, 366, 375, 380, 385, 404, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 475, 483, 516, 517, 651, 663, 702, 710, 771, 790, 811",Unknown,Unknown,432,4,25.1
11347,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Djibouti, Government of DR Congo (Zaire), Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","Ansar Dine, AQIM","1157, 539",Unknown,2,Unknown,2015,1,1,4,2009-06-10,1,2012-01-24,1,0,Unknown,,432,"2, 200, 210, 211, 220, 225, 235, 260, 305, 316, 325, 346, 360, 366, 367, 371, 375, 380, 385, 390, 404, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 490, 501, 516, 517, 522, 580, 616, 640, 651, 663, 678, 710, 760, 771, 790, 811, 850, 92",Unknown,Unknown,432,4,25.1
11347,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Congo, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","Ansar Dine, AQIM","1157, 539",Unknown,2,Unknown,2016,1,1,4,2009-06-10,1,2012-01-24,1,0,Unknown,,432,"2, 200, 210, 211, 220, 225, 235, 260, 305, 310, 316, 325, 360, 366, 368, 371, 375, 380, 385, 390, 404, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 484, 501, 516, 530, 580, 616, 640, 651, 663, 678, 710, 760, 771, 790, 811, 850, 92",Unknown,Unknown,432,4,25.1
11347,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","AQIM, JNIM","539, 6716",Unknown,2,Unknown,2017,1,1,4,2009-06-10,1,2012-01-24,1,0,Unknown,,432,"2, 200, 210, 211, 220, 225, 235, 260, 305, 310, 316, 325, 346, 360, 366, 367, 368, 371, 375, 380, 385, 390, 404, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 501, 516, 530, 616, 651, 663, 678, 710, 760, 771, 780, 790, 811, 850, 92",Unknown,Unknown,432,4,25.1
11347,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of New Zealand, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America",JNIM,6716,Unknown,2,Unknown,2018,1,1,4,2009-06-10,1,2012-01-24,1,0,Unknown,,432,"2, 20, 200, 210, 211, 220, 225, 230, 235, 260, 305, 310, 316, 325, 346, 360, 366, 367, 368, 371, 375, 380, 385, 390, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 501, 516, 530, 580, 616, 640, 651, 663, 70, 710, 760, 770, 771, 780, 790, 811, 850, 90, 92, 920",Unknown,Unknown,432,4,25.1
11347,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Ireland, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of Ukraine, Government of United Kingdom, Government of United States of America",JNIM,6716,Unknown,2,Unknown,2019,1,1,4,2009-06-10,1,2012-01-24,1,0,Unknown,,432,"2, 20, 200, 205, 210, 211, 220, 225, 230, 235, 260, 305, 316, 325, 346, 360, 366, 367, 368, 369, 371, 375, 380, 385, 390, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 501, 516, 530, 580, 616, 640, 651, 663, 70, 710, 760, 770, 771, 780, 790, 811, 850, 90, 92",Unknown,Unknown,432,4,25.1
11347,Mali,Government of Mali,72,"Government of Armenia, Government of Australia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Iran, Government of Ireland, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Ukraine, Government of United Kingdom, Government of United States of America, Government of Zambia",JNIM,6716,Unknown,2,Unknown,2020,1,1,4,2009-06-10,1,2012-01-24,1,0,Unknown,,432,"2, 20, 200, 205, 210, 211, 220, 225, 230, 235, 260, 305, 316, 325, 346, 360, 366, 367, 368, 369, 371, 375, 380, 385, 390, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 501, 516, 530, 551, 580, 616, 630, 651, 663, 70, 710, 760, 770, 771, 780, 790, 811, 850, 90, 900, 92",Unknown,Unknown,432,4,25.1
11347,Mali,Government of Mali,72,"Government of Armenia, Government of Australia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Greece, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Iran, Government of Ireland, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Luxembourg, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of Ukraine, Government of United Kingdom, Government of United States of America, Government of Zambia",JNIM,6716,Unknown,2,Unknown,2021,1,1,4,2009-06-10,1,2012-01-24,1,0,Unknown,,432,"2, 20, 200, 205, 210, 211, 212, 220, 225, 230, 235, 260, 305, 316, 325, 346, 350, 360, 366, 367, 368, 369, 371, 375, 380, 385, 390, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 501, 516, 530, 551, 616, 630, 640, 651, 663, 70, 710, 760, 770, 771, 780, 790, 811, 850, 90, 900, 92",Unknown,Unknown,432,4,25.1
11347,Mali,Government of Mali,72,"Government of Australia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Iran, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Luxembourg, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America",JNIM,6716,Unknown,2,Unknown,2022,2,1,4,2009-06-10,1,2012-01-24,1,0,Unknown,,432,"2, 20, 200, 210, 211, 212, 220, 225, 230, 235, 260, 305, 316, 325, 360, 366, 367, 368, 375, 380, 385, 390, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 501, 516, 616, 630, 640, 651, 663, 70, 710, 760, 770, 771, 780, 790, 811, 850, 90, 900, 92",Unknown,Unknown,432,4,25.1
11347,Mali,Government of Mali,72,"Government of Australia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Iran, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Liberia, Government of Lithuania, Government of Luxembourg, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America",JNIM,6716,Unknown,2,Unknown,2023,1,1,4,2009-06-10,1,2012-01-24,1,0,Unknown,,432,"2, 20, 200, 210, 211, 212, 220, 225, 230, 235, 260, 305, 316, 325, 360, 366, 368, 375, 385, 390, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 501, 516, 616, 630, 640, 651, 663, 70, 710, 760, 770, 771, 780, 790, 811, 850, 90, 900, 92",Unknown,Unknown,432,4,25.1
11347,Mali,Government of Mali,72,"Government of Burkina Faso, Government of Niger, Government of Russia (Soviet Union)",JNIM,6716,Unknown,2,Unknown,2024,1,1,4,2009-06-10,1,2012-01-24,1,0,Unknown,,432,"365, 436, 439",Unknown,Unknown,432,4,25.1
11348,"South Sudan, Sudan",Government of South Sudan,113,Unknown,Government of Sudan,112,Unknown,1,Common border,2012,1,0,2,2012-03-27,1,2012-03-27,1,1,2012-12-26,,626,Unknown,625,Unknown,"625, 626",4,25.1
11349,China,Government of China,135,Unknown,ETIM,1156,Unknown,1,"East Turkestan
",2008,1,0,3,1990-04-05,1,2008-08-10,1,1,2008-08-29,,710,Unknown,Unknown,Unknown,710,3,25.1
11350,Bangladesh,Government of Bangladesh,143,Unknown,"PBCP, PBCP-J","1165, 805",Unknown,2,Unknown,2005,1,0,3,1994-04-24,1,2005-02-08,1,0,Unknown,,771,Unknown,Unknown,Unknown,771,3,25.1
11350,Bangladesh,Government of Bangladesh,143,Unknown,PBCP-J,1165,Unknown,2,Unknown,2006,1,0,3,1994-04-24,1,2005-02-08,1,1,2006-12-22,,771,Unknown,Unknown,Unknown,771,3,25.1
11447,Ethiopia,Government of Ethiopia,97,Unknown,IGLF,1115,Unknown,1,Hararghe,1991,1,0,3,1991-10-10,2,1991-10-10,2,1,1991-10-10,,530,Unknown,Unknown,Unknown,530,4,25.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,NSCN-K,224,Unknown,1,Nagaland,1991,1,0,3,1991-12-31,3,1991-12-31,3,1,1991-12-31,,775,Unknown,Unknown,Unknown,775,3,25.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,NSCN-K,224,Unknown,1,Nagaland,1995,1,0,3,1991-12-31,3,1995-04-17,3,1,1995-05-03,,775,Unknown,Unknown,Unknown,775,3,25.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,NSCN-K,224,Unknown,1,Nagaland,2000,1,0,3,1991-12-31,3,2000-02-28,3,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,NSCN-K,224,Unknown,1,Nagaland,2001,1,0,3,1991-12-31,3,2000-02-28,3,1,2001-05-18,,775,Unknown,Unknown,Unknown,775,3,25.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,NSCN-K,224,Unknown,1,Nagaland,2005,1,0,3,1991-12-31,3,2005-01-31,3,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,NSCN-K,224,Unknown,1,Nagaland,2006,1,0,3,1991-12-31,3,2005-01-31,3,0,Unknown,,775,Unknown,Unknown,Unknown,775,3,25.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,Unknown,NSCN-K,224,Unknown,1,Nagaland,2007,1,0,3,1991-12-31,3,2005-01-31,3,1,2007-02-15,,775,Unknown,Unknown,Unknown,775,3,25.1
11487,Malaysia,Government of Malaysia,152,Unknown,Sultanate of Sulu,4006,Unknown,1,Sabah,2013,1,0,3,2013-03-01,1,2013-03-02,1,1,2013-04-24,,820,Unknown,Unknown,Unknown,820,3,25.1
11639,"Afghanistan, Pakistan",Government of Afghanistan,130,Unknown,Government of Pakistan,142,Unknown,1,Durand line,2024,1,0,2,2005-01-03,1,2024-08-12,1,0,Unknown,,700,Unknown,770,Unknown,"700, 770",3,25.1
11884,Hyderabad,Government of Hyderabad,2,Unknown,CPI,178,Unknown,2,Unknown,1947,2,1,3,1947-06-30,4,1947-06-30,4,0,Unknown,,751,Unknown,Unknown,Unknown,751,3,25.1
11884,Hyderabad,Government of Hyderabad,2,Unknown,CPI,178,Unknown,2,Unknown,1948,2,1,3,1947-06-30,4,1947-06-30,4,1,1948-09-18,,751,Unknown,Unknown,Unknown,751,3,25.1
13042,Syria,Government of Syria,118,Unknown,PYD,4163,Unknown,1,Rojava Kurdistan,2012,1,0,3,2011-09-10,2,2012-09-07,1,0,Unknown,,652,Unknown,Unknown,Unknown,652,2,25.1
13042,Syria,Government of Syria,118,Unknown,PYD,4163,Unknown,1,Rojava Kurdistan,2013,1,0,3,2011-09-10,2,2012-09-07,1,0,Unknown,,652,Unknown,Unknown,Unknown,652,2,25.1
13042,Syria,Government of Syria,118,Unknown,PYD,4163,Unknown,1,Rojava Kurdistan,2014,1,0,3,2011-09-10,2,2012-09-07,1,0,Unknown,,652,Unknown,Unknown,Unknown,652,2,25.1
13042,Syria,Government of Syria,118,Unknown,PYD,4163,Unknown,1,Rojava Kurdistan,2015,1,0,3,2011-09-10,2,2012-09-07,1,1,2015-07-25,,652,Unknown,Unknown,Unknown,652,2,25.1
13219,Ukraine,Government of Ukraine,61,Unknown,Maidan,5817,Unknown,2,Unknown,2014,1,0,3,2014-01-22,1,2014-02-18,1,1,2014-02-21,,369,Unknown,Unknown,Unknown,369,1,25.1
13243,"Russia (Soviet Union), Ukraine",Government of Russia (Soviet Union),57,Unknown,Government of Ukraine,61,Unknown,3,Crimea,2022,2,1,2,2014-03-18,1,2022-02-24,1,0,Unknown,,365,Unknown,369,Unknown,"365, 369",1,25.1
13243,"Russia (Soviet Union), Ukraine",Government of Russia (Soviet Union),57,Unknown,Government of Ukraine,61,Unknown,3,Crimea,2023,2,1,2,2014-03-18,1,2022-02-24,1,0,Unknown,,365,Unknown,369,Unknown,"365, 369",1,25.1
13243,"Russia (Soviet Union), Ukraine",Government of Russia (Soviet Union),57,Government of North Korea,Government of Ukraine,61,Unknown,3,Crimea,2024,2,1,2,2014-03-18,1,2022-02-24,1,0,Unknown,,365,731,369,Unknown,"365, 369",1,25.1
13246,Ukraine,Government of Ukraine,61,Unknown,DPR,5840,Government of Russia (Soviet Union),1,Donetsk,2014,2,1,4,2014-04-08,1,2014-05-02,1,1,2014-09-15,,369,Unknown,Unknown,365,369,1,25.1
